state,district,per_capita_income,period_start
Uttar Pradesh,Kheri,24939.06,2025-11-01
Uttar Pradesh,Kheri,24810.9,2025-12-01
Uttar Pradesh,Kheri,24702.75,2026-01-01
Uttar Pradesh,Kheri,24663.82,2026-02-01
Uttar Pradesh,Lucknow,70774.72,2023-01-01
Uttar Pradesh,Lucknow,72057.15,2023-02-01
Uttar Pradesh,Lucknow,72201.37,2023-03-01
Uttar Pradesh,Lucknow,71547.56,2023-04-01
Uttar Pradesh,Lucknow,71427.51,2023-05-01
Uttar Pradesh,Lucknow,72151.57,2023-06-01
Uttar Pradesh,Lucknow,72609.9,2023-07-01
Uttar Pradesh,Lucknow,73211.63,2023-08-01
Uttar Pradesh,Lucknow,74382.1,2023-09-01
Uttar Pradesh,Lucknow,74332.93,2023-10-01
Uttar Pradesh,Lucknow,74995.04,2023-11-01
Uttar Pradesh,Lucknow,76887.47,2023-12-01
Uttar Pradesh,Lucknow,76228.9,2024-01-01
Uttar Pradesh,Lucknow,77199.22,2024-02-01
Uttar Pradesh,Lucknow,76341.35,2024-03-01
Uttar Pradesh,Lucknow,76444.01,2024-04-01
Uttar Pradesh,Lucknow,76987.43,2024-05-01
Uttar Pradesh,Lucknow,77052.91,2024-06-01
Uttar Pradesh,Lucknow,77241.37,2024-07-01
Uttar Pradesh,Lucknow,77571.03,2024-08-01
Uttar Pradesh,Lucknow,78898.88,2024-09-01
Uttar Pradesh,Lucknow,80411.28,2024-10-01
Uttar Pradesh,Lucknow,80066.75,2024-11-01
Uttar Pradesh,Lucknow,82007.72,2024-12-01
Uttar Pradesh,Lucknow,83091.79,2025-01-01
Uttar Pradesh,Lucknow,83029.8,2025-02-01
Uttar Pradesh,Lucknow,82352.76,2025-03-01
Uttar Pradesh,Lucknow,82685.41,2025-04-01
Uttar Pradesh,Lucknow,82765.67,2025-05-01
Uttar Pradesh,Lucknow,83242.58,2025-06-01
Uttar Pradesh,Lucknow,82738.32,2025-07-01
Uttar Pradesh,Lucknow,84461.82,2025-08-01
Uttar Pradesh,Lucknow,85471.87,2025-09-01
Uttar Pradesh,Lucknow,85822.63,2025-10-01
Uttar Pradesh,Lucknow,86046.77,2025-11-01
Uttar Pradesh,Lucknow,87332.8,2025-12-01
Uttar Pradesh,Lucknow,88022.1,2026-01-01
Uttar Pradesh,Lucknow,88426.35,2026-02-01
Uttar Pradesh,Mainpuri,26357.32,2023-01-01
Uttar Pradesh,Mainpuri,26905.86,2023-02-01
Uttar Pradesh,Mainpuri,26658.31,2023-03-01
Uttar Pradesh,Mainpuri,27391.76,2023-04-01
Uttar Pradesh,Mainpuri,27353.66,2023-05-01
Uttar Pradesh,Mainpuri,27514.52,2023-06-01
Uttar Pradesh,Mainpuri,27826.41,2023-07-01
Uttar Pradesh,Mainpuri,27776.78,2023-08-01
Uttar Pradesh,Mainpuri,27243.67,2023-09-01
Uttar Pradesh,Mainpuri,27525.7,2023-10-01
Uttar Pradesh,Mainpuri,27362.98,2023-11-01
Uttar Pradesh,Mainpuri,27888.04,2023-12-01
Uttar Pradesh,Mainpuri,27469.74,2024-01-01
Uttar Pradesh,Mainpuri,27595.17,2024-02-01
Uttar Pradesh,Mainpuri,28037.87,2024-03-01
Uttar Pradesh,Mainpuri,28711.4,2024-04-01
Uttar Pradesh,Mainpuri,28755.72,2024-05-01
Uttar Pradesh,Mainpuri,29065.05,2024-06-01
Uttar Pradesh,Mainpuri,28399.52,2024-07-01
Uttar Pradesh,Mainpuri,28861.13,2024-08-01
Uttar Pradesh,Mainpuri,29110.95,2024-09-01
Uttar Pradesh,Mainpuri,28484.74,2024-10-01
Uttar Pradesh,Mainpuri,28841.36,2024-11-01
Uttar Pradesh,Mainpuri,28516.12,2024-12-01
Uttar Pradesh,Mainpuri,29337.7,2025-01-01
Uttar Pradesh,Mainpuri,29470.84,2025-02-01
Uttar Pradesh,Mainpuri,29747.44,2025-03-01
Uttar Pradesh,Mainpuri,30001.48,2025-04-01
Uttar Pradesh,Mainpuri,29426.97,2025-05-01
Uttar Pradesh,Mainpuri,29773.76,2025-06-01
Uttar Pradesh,Mainpuri,30346.84,2025-07-01
Uttar Pradesh,Mainpuri,30562.09,2025-08-01
Uttar Pradesh,Mainpuri,29996.74,2025-09-01
Uttar Pradesh,Mainpuri,30208.21,2025-10-01
Uttar Pradesh,Mainpuri,30366.45,2025-11-01
Uttar Pradesh,Mainpuri,29802.09,2025-12-01
Uttar Pradesh,Mainpuri,30807.6,2026-01-01
Uttar Pradesh,Mainpuri,30382.44,2026-02-01
Uttar Pradesh,Mathura,51446.21,2023-01-01
Uttar Pradesh,Mathura,50726.59,2023-02-01
Uttar Pradesh,Mathura,50991.61,2023-03-01
Uttar Pradesh,Mathura,51696.37,2023-04-01
Uttar Pradesh,Mathura,51790.9,2023-05-01
Uttar Pradesh,Mathura,51501.08,2023-06-01
Uttar Pradesh,Mathura,51398.84,2023-07-01
Uttar Pradesh,Mathura,52152.73,2023-08-01
Uttar Pradesh,Mathura,52837.91,2023-09-01
Uttar Pradesh,Mathura,52917.61,2023-10-01
Uttar Pradesh,Mathura,53500.01,2023-11-01
Uttar Pradesh,Mathura,54023.17,2023-12-01
Uttar Pradesh,Mathura,53718.68,2024-01-01
Uttar Pradesh,Mathura,52837.86,2024-02-01
Uttar Pradesh,Mathura,53235.31,2024-03-01
Uttar Pradesh,Mathura,54346.36,2024-04-01
Uttar Pradesh,Mathura,54260.25,2024-05-01
Uttar Pradesh,Mathura,53498.45,2024-06-01
Uttar Pradesh,Mathura,53883.55,2024-07-01
Uttar Pradesh,Mathura,55249.29,2024-08-01
Uttar Pradesh,Mathura,55245.16,2024-09-01
Uttar Pradesh,Mathura,54902.9,2024-10-01
Uttar Pradesh,Mathura,56453.49,2024-11-01
Uttar Pradesh,Mathura,56334.55,2024-12-01
Uttar Pradesh,Mathura,56616.07,2025-01-01
Uttar Pradesh,Mathura,56820.36,2025-02-01
Uttar Pradesh,Mathura,55557.73,2025-03-01
Uttar Pradesh,Mathura,55829.05,2025-04-01
Uttar Pradesh,Mathura,55857.73,2025-05-01
Uttar Pradesh,Mathura,57476.9,2025-06-01
Uttar Pradesh,Mathura,56677.89,2025-07-01
Uttar Pradesh,Mathura,58359.52,2025-08-01
Uttar Pradesh,Mathura,57906.65,2025-09-01
Uttar Pradesh,Mathura,58957.75,2025-10-01
Uttar Pradesh,Mathura,58697.95,2025-11-01
Uttar Pradesh,Mathura,60101.39,2025-12-01
Uttar Pradesh,Mathura,58289.51,2026-01-01
Uttar Pradesh,Mathura,59131.16,2026-02-01
Uttar Pradesh,Meerut,75124.98,2023-01-01
Uttar Pradesh,Meerut,75128.42,2023-02-01
Uttar Pradesh,Meerut,77011.92,2023-03-01
Uttar Pradesh,Meerut,74798.21,2023-04-01
Uttar Pradesh,Meerut,75816.4,2023-05-01
Uttar Pradesh,Meerut,75153.88,2023-06-01
Uttar Pradesh,Meerut,75902.28,2023-07-01
Uttar Pradesh,Meerut,74989.67,2023-08-01
Uttar Pradesh,Meerut,76522.3,2023-09-01
Uttar Pradesh,Meerut,76678.49,2023-10-01
Uttar Pradesh,Meerut,78321.57,2023-11-01
Uttar Pradesh,Meerut,78227.06,2023-12-01
Uttar Pradesh,Meerut,78609.84,2024-01-01
Uttar Pradesh,Meerut,78340.8,2024-02-01
Uttar Pradesh,Meerut,78836.41,2024-03-01
Uttar Pradesh,Meerut,79375.92,2024-04-01
Uttar Pradesh,Meerut,79423.86,2024-05-01
Uttar Pradesh,Meerut,78823.91,2024-06-01
Uttar Pradesh,Meerut,79195.53,2024-07-01
Uttar Pradesh,Meerut,79278.46,2024-08-01
Uttar Pradesh,Meerut,78414.14,2024-09-01
Uttar Pradesh,Meerut,81073.71,2024-10-01
Uttar Pradesh,Meerut,81274.39,2024-11-01
Uttar Pradesh,Meerut,81685.31,2024-12-01
Uttar Pradesh,Meerut,81605.02,2025-01-01
Uttar Pradesh,Meerut,81213.17,2025-02-01
Uttar Pradesh,Meerut,81721.55,2025-03-01
Uttar Pradesh,Meerut,81456.52,2025-04-01
Uttar Pradesh,Meerut,82165.46,2025-05-01
Uttar Pradesh,Meerut,81188.09,2025-06-01
Uttar Pradesh,Meerut,81696.37,2025-07-01
Uttar Pradesh,Meerut,81006.44,2025-08-01
Uttar Pradesh,Meerut,82707.95,2025-09-01
Uttar Pradesh,Meerut,83439.14,2025-10-01
Uttar Pradesh,Meerut,82790.51,2025-11-01
Uttar Pradesh,Meerut,83186.15,2025-12-01
Uttar Pradesh,Meerut,84948.98,2026-01-01
Uttar Pradesh,Meerut,85162.26,2026-02-01
Uttar Pradesh,Moradabad,42673.78,2023-01-01
Uttar Pradesh,Moradabad,43101.43,2023-02-01
Uttar Pradesh,Moradabad,42953.68,2023-03-01
Uttar Pradesh,Moradabad,42648.21,2023-04-01
Uttar Pradesh,Moradabad,43021.88,2023-05-01
Uttar Pradesh,Moradabad,43085.52,2023-06-01
Uttar Pradesh,Moradabad,43577.92,2023-07-01
Uttar Pradesh,Moradabad,44146.29,2023-08-01
Uttar Pradesh,Moradabad,44310.59,2023-09-01
Uttar Pradesh,Moradabad,44725.88,2023-10-01
Uttar Pradesh,Moradabad,44862.67,2023-11-01
Uttar Pradesh,Moradabad,44958.26,2023-12-01
Uttar Pradesh,Moradabad,45168.99,2024-01-01
Uttar Pradesh,Moradabad,44849.35,2024-02-01
Uttar Pradesh,Moradabad,44912.88,2024-03-01
Uttar Pradesh,Moradabad,45040.52,2024-04-01
Uttar Pradesh,Moradabad,44948.27,2024-05-01
Uttar Pradesh,Moradabad,45239.24,2024-06-01
Uttar Pradesh,Moradabad,46079.33,2024-07-01
Uttar Pradesh,Moradabad,46391.2,2024-08-01
Uttar Pradesh,Moradabad,46816.13,2024-09-01
Uttar Pradesh,Moradabad,47072.15,2024-10-01
Uttar Pradesh,Moradabad,47304.92,2024-11-01
Uttar Pradesh,Moradabad,47636.8,2024-12-01
Uttar Pradesh,Moradabad,47122.87,2025-01-01
Uttar Pradesh,Moradabad,47227.3,2025-02-01
Uttar Pradesh,Moradabad,47171.5,2025-03-01
Uttar Pradesh,Moradabad,47446.03,2025-04-01
Uttar Pradesh,Moradabad,47226.51,2025-05-01
Uttar Pradesh,Moradabad,47966.05,2025-06-01
Uttar Pradesh,Moradabad,48253.76,2025-07-01
Uttar Pradesh,Moradabad,48376.76,2025-08-01
Uttar Pradesh,Moradabad,49214.63,2025-09-01
Uttar Pradesh,Moradabad,49697.31,2025-10-01
Uttar Pradesh,Moradabad,49625.08,2025-11-01
Uttar Pradesh,Moradabad,49396.44,2025-12-01
Uttar Pradesh,Moradabad,49431.39,2026-01-01
Uttar Pradesh,Moradabad,49699.65,2026-02-01
Uttar Pradesh,Muzaffarnagar,50951.26,2023-01-01
Uttar Pradesh,Muzaffarnagar,51886.39,2023-02-01
Uttar Pradesh,Muzaffarnagar,52024.46,2023-03-01
Uttar Pradesh,Muzaffarnagar,52653.64,2023-04-01
Uttar Pradesh,Muzaffarnagar,52767.67,2023-05-01
Uttar Pradesh,Muzaffarnagar,52934.05,2023-06-01
Uttar Pradesh,Muzaffarnagar,52851.97,2023-07-01
Uttar Pradesh,Muzaffarnagar,52956.63,2023-08-01
Uttar Pradesh,Muzaffarnagar,52676.4,2023-09-01
Uttar Pradesh,Muzaffarnagar,52798.48,2023-10-01
Uttar Pradesh,Muzaffarnagar,52876.09,2023-11-01
Uttar Pradesh,Muzaffarnagar,53178.67,2023-12-01
Uttar Pradesh,Muzaffarnagar,53975.23,2024-01-01
Uttar Pradesh,Muzaffarnagar,54430.67,2024-02-01
Uttar Pradesh,Muzaffarnagar,54697.23,2024-03-01
Uttar Pradesh,Muzaffarnagar,55117.68,2024-04-01
Uttar Pradesh,Muzaffarnagar,55387.76,2024-05-01
Uttar Pradesh,Muzaffarnagar,55288.43,2024-06-01
Uttar Pradesh,Muzaffarnagar,55775.56,2024-07-01
Uttar Pradesh,Muzaffarnagar,55247.79,2024-08-01
Uttar Pradesh,Muzaffarnagar,55380.7,2024-09-01
Uttar Pradesh,Muzaffarnagar,55546.5,2024-10-01
Uttar Pradesh,Muzaffarnagar,55819.8,2024-11-01
Uttar Pradesh,Muzaffarnagar,56249.82,2024-12-01
Uttar Pradesh,Muzaffarnagar,56696.08,2025-01-01
Uttar Pradesh,Muzaffarnagar,57130.96,2025-02-01
Uttar Pradesh,Muzaffarnagar,57625.61,2025-03-01
Uttar Pradesh,Muzaffarnagar,58007.7,2025-04-01
Uttar Pradesh,Muzaffarnagar,58249.86,2025-05-01
Uttar Pradesh,Muzaffarnagar,58396.66,2025-06-01
Uttar Pradesh,Muzaffarnagar,58566.23,2025-07-01
Uttar Pradesh,Muzaffarnagar,58121.76,2025-08-01
Uttar Pradesh,Muzaffarnagar,58242.86,2025-09-01
Uttar Pradesh,Muzaffarnagar,58169.83,2025-10-01
Uttar Pradesh,Muzaffarnagar,58703.77,2025-11-01
Uttar Pradesh,Muzaffarnagar,58727.11,2025-12-01
Uttar Pradesh,Muzaffarnagar,59663.77,2026-01-01
Uttar Pradesh,Muzaffarnagar,59957.03,2026-02-01
Uttar Pradesh,Pilibhit,35275.13,2023-01-01
Uttar Pradesh,Pilibhit,35318.68,2023-02-01
Uttar Pradesh,Pilibhit,35275.1,2023-03-01
Uttar Pradesh,Pilibhit,35526.59,2023-04-01
Uttar Pradesh,Pilibhit,35344.18,2023-05-01
Uttar Pradesh,Pilibhit,35229.88,2023-06-01
Uttar Pradesh,Pilibhit,35476.62,2023-07-01
Uttar Pradesh,Pilibhit,35704.99,2023-08-01
Uttar Pradesh,Pilibhit,35953.35,2023-09-01
Uttar Pradesh,Pilibhit,36422.89,2023-10-01
Uttar Pradesh,Pilibhit,36686.57,2023-11-01
Uttar Pradesh,Pilibhit,37256.29,2023-12-01
Uttar Pradesh,Pilibhit,37637.0,2024-01-01
Uttar Pradesh,Pilibhit,37498.34,2024-02-01
Uttar Pradesh,Pilibhit,37715.31,2024-03-01
Uttar Pradesh,Pilibhit,37503.88,2024-04-01
Uttar Pradesh,Pilibhit,37674.26,2024-05-01
Uttar Pradesh,Pilibhit,37831.64,2024-06-01
Uttar Pradesh,Pilibhit,37804.45,2024-07-01
Uttar Pradesh,Pilibhit,37926.21,2024-08-01
Uttar Pradesh,Pilibhit,38331.78,2024-09-01
Uttar Pradesh,Pilibhit,39072.29,2024-10-01
Uttar Pradesh,Pilibhit,39067.77,2024-11-01
Uttar Pradesh,Pilibhit,39542.14,2024-12-01
Uttar Pradesh,Pilibhit,40019.29,2025-01-01
Uttar Pradesh,Pilibhit,40268.83,2025-02-01
Uttar Pradesh,Pilibhit,40153.26,2025-03-01
Uttar Pradesh,Pilibhit,40284.07,2025-04-01
Uttar Pradesh,Pilibhit,40268.5,2025-05-01
Uttar Pradesh,Pilibhit,40030.95,2025-06-01
Uttar Pradesh,Pilibhit,40534.0,2025-07-01
Uttar Pradesh,Pilibhit,40858.94,2025-08-01
Uttar Pradesh,Pilibhit,40989.93,2025-09-01
Uttar Pradesh,Pilibhit,41435.94,2025-10-01
Uttar Pradesh,Pilibhit,41913.64,2025-11-01
Uttar Pradesh,Pilibhit,42067.3,2025-12-01
Uttar Pradesh,Pilibhit,42471.66,2026-01-01
Uttar Pradesh,Pilibhit,42711.39,2026-02-01
Uttar Pradesh,Pratapgarh,20575.65,2023-01-01
Uttar Pradesh,Pratapgarh,20637.63,2023-02-01
Uttar Pradesh,Pratapgarh,20872.14,2023-03-01
Uttar Pradesh,Pratapgarh,21075.9,2023-04-01
Uttar Pradesh,Pratapgarh,21285.75,2023-05-01
Uttar Pradesh,Pratapgarh,21495.44,2023-06-01
Uttar Pradesh,Pratapgarh,21590.43,2023-07-01
Uttar Pradesh,Pratapgarh,21902.85,2023-08-01
Uttar Pradesh,Pratapgarh,21888.59,2023-09-01
Uttar Pradesh,Pratapgarh,22015.9,2023-10-01
Uttar Pradesh,Pratapgarh,22062.81,2023-11-01
Uttar Pradesh,Pratapgarh,22069.24,2023-12-01
Uttar Pradesh,Pratapgarh,21926.38,2024-01-01
Uttar Pradesh,Pratapgarh,22116.54,2024-02-01
Uttar Pradesh,Pratapgarh,22214.39,2024-03-01
Uttar Pradesh,Pratapgarh,22439.06,2024-04-01
Uttar Pradesh,Pratapgarh,22726.68,2024-05-01
Uttar Pradesh,Pratapgarh,22944.9,2024-06-01
Uttar Pradesh,Pratapgarh,23157.81,2024-07-01
Uttar Pradesh,Pratapgarh,23269.32,2024-08-01
Uttar Pradesh,Pratapgarh,23299.91,2024-09-01
Uttar Pradesh,Pratapgarh,23424.49,2024-10-01
Uttar Pradesh,Pratapgarh,23395.87,2024-11-01
Uttar Pradesh,Pratapgarh,23499.53,2024-12-01
Uttar Pradesh,Pratapgarh,23638.55,2025-01-01
Uttar Pradesh,Pratapgarh,23678.09,2025-02-01
Uttar Pradesh,Pratapgarh,23717.7,2025-03-01
Uttar Pradesh,Pratapgarh,24059.48,2025-04-01
Uttar Pradesh,Pratapgarh,24137.28,2025-05-01
Uttar Pradesh,Pratapgarh,24345.95,2025-06-01
Uttar Pradesh,Pratapgarh,24688.31,2025-07-01
Uttar Pradesh,Pratapgarh,24923.3,2025-08-01
Uttar Pradesh,Pratapgarh,25060.28,2025-09-01
Uttar Pradesh,Pratapgarh,25157.14,2025-10-01
Uttar Pradesh,Pratapgarh,24974.83,2025-11-01
Uttar Pradesh,Pratapgarh,24940.28,2025-12-01
Uttar Pradesh,Pratapgarh,25159.44,2026-01-01
Uttar Pradesh,Pratapgarh,25224.38,2026-02-01
Uttar Pradesh,Rampur,26610.49,2023-01-01
Uttar Pradesh,Rampur,26570.64,2023-02-01
Uttar Pradesh,Rampur,26558.76,2023-03-01
Uttar Pradesh,Rampur,26455.43,2023-04-01
Uttar Pradesh,Rampur,26664.98,2023-05-01
Uttar Pradesh,Rampur,26779.93,2023-06-01
Uttar Pradesh,Rampur,27119.38,2023-07-01
Uttar Pradesh,Rampur,27467.45,2023-08-01
Uttar Pradesh,Rampur,27655.27,2023-09-01
Uttar Pradesh,Rampur,27659.53,2023-10-01
Uttar Pradesh,Rampur,28102.42,2023-11-01
Uttar Pradesh,Rampur,28078.89,2023-12-01
Uttar Pradesh,Rampur,27980.59,2024-01-01
Uttar Pradesh,Rampur,28009.86,2024-02-01
Uttar Pradesh,Rampur,27880.08,2024-03-01
Uttar Pradesh,Rampur,28149.7,2024-04-01
Uttar Pradesh,Rampur,28231.58,2024-05-01
Uttar Pradesh,Rampur,28238.35,2024-06-01
Uttar Pradesh,Rampur,28671.06,2024-07-01
Uttar Pradesh,Rampur,28938.99,2024-08-01
Uttar Pradesh,Rampur,29199.14,2024-09-01
Uttar Pradesh,Rampur,29466.75,2024-10-01
Uttar Pradesh,Rampur,29551.73,2024-11-01
Uttar Pradesh,Rampur,29661.61,2024-12-01
Uttar Pradesh,Rampur,29370.46,2025-01-01
Uttar Pradesh,Rampur,29434.71,2025-02-01
Uttar Pradesh,Rampur,29493.91,2025-03-01
Uttar Pradesh,Rampur,29401.68,2025-04-01
Uttar Pradesh,Rampur,29614.96,2025-05-01
Uttar Pradesh,Rampur,29944.35,2025-06-01
Uttar Pradesh,Rampur,30095.01,2025-07-01
Uttar Pradesh,Rampur,30371.85,2025-08-01
Uttar Pradesh,Rampur,30751.86,2025-09-01
Uttar Pradesh,Rampur,30728.23,2025-10-01
Uttar Pradesh,Rampur,31123.75,2025-11-01
Uttar Pradesh,Rampur,31262.07,2025-12-01
Uttar Pradesh,Rampur,31007.68,2026-01-01
Uttar Pradesh,Rampur,31048.11,2026-02-01
Uttar Pradesh,Saharanpur,53611.6,2023-01-01
Uttar Pradesh,Saharanpur,53448.44,2023-02-01
Uttar Pradesh,Saharanpur,54008.07,2023-03-01
Uttar Pradesh,Saharanpur,53990.75,2023-04-01
Uttar Pradesh,Saharanpur,53735.79,2023-05-01
Uttar Pradesh,Saharanpur,54023.46,2023-06-01
Uttar Pradesh,Saharanpur,54076.38,2023-07-01
Uttar Pradesh,Saharanpur,54211.48,2023-08-01
Uttar Pradesh,Saharanpur,54422.94,2023-09-01
Uttar Pradesh,Saharanpur,54732.73,2023-10-01
Uttar Pradesh,Saharanpur,55367.02,2023-11-01
Uttar Pradesh,Saharanpur,55908.49,2023-12-01
Uttar Pradesh,Saharanpur,56394.02,2024-01-01
Uttar Pradesh,Saharanpur,56820.71,2024-02-01
Uttar Pradesh,Saharanpur,56566.7,2024-03-01
Uttar Pradesh,Saharanpur,56620.0,2024-04-01
Uttar Pradesh,Saharanpur,56613.29,2024-05-01
Uttar Pradesh,Saharanpur,56527.44,2024-06-01
Uttar Pradesh,Saharanpur,57079.92,2024-07-01
Uttar Pradesh,Saharanpur,56743.99,2024-08-01
Uttar Pradesh,Saharanpur,57123.9,2024-09-01
Uttar Pradesh,Saharanpur,57956.42,2024-10-01
Uttar Pradesh,Saharanpur,58511.47,2024-11-01
Uttar Pradesh,Saharanpur,58836.29,2024-12-01
Uttar Pradesh,Saharanpur,59114.44,2025-01-01
Uttar Pradesh,Saharanpur,59506.75,2025-02-01
Uttar Pradesh,Saharanpur,59540.74,2025-03-01
Uttar Pradesh,Saharanpur,59759.16,2025-04-01
Uttar Pradesh,Saharanpur,60083.54,2025-05-01
Uttar Pradesh,Saharanpur,59493.1,2025-06-01
Uttar Pradesh,Saharanpur,59565.03,2025-07-01
Uttar Pradesh,Saharanpur,60254.5,2025-08-01
Uttar Pradesh,Saharanpur,60530.03,2025-09-01
Uttar Pradesh,Saharanpur,61281.49,2025-10-01
Uttar Pradesh,Saharanpur,61319.03,2025-11-01
Uttar Pradesh,Saharanpur,61844.11,2025-12-01
Uttar Pradesh,Saharanpur,62642.53,2026-01-01
Uttar Pradesh,Saharanpur,62718.25,2026-02-01
Uttar Pradesh,Sitapur,22108.3,2023-01-01
Uttar Pradesh,Sitapur,22292.94,2023-02-01
Uttar Pradesh,Sitapur,22428.88,2023-03-01
Uttar Pradesh,Sitapur,22707.28,2023-04-01
Uttar Pradesh,Sitapur,22688.79,2023-05-01
Uttar Pradesh,Sitapur,22768.88,2023-06-01
Uttar Pradesh,Sitapur,22678.67,2023-07-01
Uttar Pradesh,Sitapur,22810.37,2023-08-01
Uttar Pradesh,Sitapur,22997.79,2023-09-01
Uttar Pradesh,Sitapur,23268.41,2023-10-01
Uttar Pradesh,Sitapur,23391.68,2023-11-01
Uttar Pradesh,Sitapur,23740.88,2023-12-01
Uttar Pradesh,Sitapur,24147.2,2024-01-01
Uttar Pradesh,Sitapur,24369.07,2024-02-01
Uttar Pradesh,Sitapur,24311.57,2024-03-01
Uttar Pradesh,Sitapur,24565.24,2024-04-01
Uttar Pradesh,Sitapur,24510.49,2024-05-01
Uttar Pradesh,Sitapur,24680.11,2024-06-01
Uttar Pradesh,Sitapur,24508.34,2024-07-01
Uttar Pradesh,Sitapur,24821.35,2024-08-01
Uttar Pradesh,Sitapur,25024.96,2024-09-01
Uttar Pradesh,Sitapur,25136.43,2024-10-01
Uttar Pradesh,Sitapur,25476.65,2024-11-01
Uttar Pradesh,Sitapur,25694.52,2024-12-01
Uttar Pradesh,Sitapur,26040.67,2025-01-01
Uttar Pradesh,Sitapur,26355.45,2025-02-01
Uttar Pradesh,Sitapur,26291.5,2025-03-01
Uttar Pradesh,Sitapur,26504.43,2025-04-01
Uttar Pradesh,Sitapur,26618.0,2025-05-01
Uttar Pradesh,Sitapur,26700.76,2025-06-01
Uttar Pradesh,Sitapur,26683.63,2025-07-01
Uttar Pradesh,Sitapur,26828.3,2025-08-01
Uttar Pradesh,Sitapur,26973.54,2025-09-01
Uttar Pradesh,Sitapur,27254.06,2025-10-01
Uttar Pradesh,Sitapur,27457.77,2025-11-01
Uttar Pradesh,Sitapur,27876.28,2025-12-01
Uttar Pradesh,Sitapur,28029.48,2026-01-01
Uttar Pradesh,Sitapur,28379.18,2026-02-01
Uttar Pradesh,Sultanpur,27942.42,2023-01-01
Uttar Pradesh,Sultanpur,28286.74,2023-02-01
Uttar Pradesh,Sultanpur,28518.67,2023-03-01
Uttar Pradesh,Sultanpur,28571.61,2023-04-01
Uttar Pradesh,Sultanpur,28544.27,2023-05-01
Uttar Pradesh,Sultanpur,28751.8,2023-06-01
Uttar Pradesh,Sultanpur,28620.76,2023-07-01
Uttar Pradesh,Sultanpur,28751.4,2023-08-01
Uttar Pradesh,Sultanpur,29031.26,2023-09-01
Uttar Pradesh,Sultanpur,29116.07,2023-10-01
Uttar Pradesh,Sultanpur,29397.85,2023-11-01
Uttar Pradesh,Sultanpur,30059.56,2023-12-01
Uttar Pradesh,Sultanpur,30413.66,2024-01-01
Uttar Pradesh,Sultanpur,30550.63,2024-02-01
Uttar Pradesh,Sultanpur,30976.64,2024-03-01
Uttar Pradesh,Sultanpur,30910.77,2024-04-01
Uttar Pradesh,Sultanpur,31165.9,2024-05-01
Uttar Pradesh,Sultanpur,31044.24,2024-06-01
Uttar Pradesh,Sultanpur,31424.49,2024-07-01
Uttar Pradesh,Sultanpur,31346.99,2024-08-01
Uttar Pradesh,Sultanpur,31540.7,2024-09-01
Uttar Pradesh,Sultanpur,31587.65,2024-10-01
Uttar Pradesh,Sultanpur,32040.54,2024-11-01
Uttar Pradesh,Sultanpur,32405.79,2024-12-01
Uttar Pradesh,Sultanpur,33118.96,2025-01-01
Uttar Pradesh,Sultanpur,33479.48,2025-02-01
Uttar Pradesh,Sultanpur,33349.94,2025-03-01
Uttar Pradesh,Sultanpur,33833.99,2025-04-01
Uttar Pradesh,Sultanpur,33670.75,2025-05-01
Uttar Pradesh,Sultanpur,33999.6,2025-06-01
Uttar Pradesh,Sultanpur,33804.87,2025-07-01
Uttar Pradesh,Sultanpur,34081.18,2025-08-01
Uttar Pradesh,Sultanpur,34307.59,2025-09-01
Uttar Pradesh,Sultanpur,34536.67,2025-10-01
Uttar Pradesh,Sultanpur,35149.76,2025-11-01
Uttar Pradesh,Sultanpur,35564.06,2025-12-01
Uttar Pradesh,Sultanpur,35961.21,2026-01-01
Uttar Pradesh,Sultanpur,36214.13,2026-02-01
Uttar Pradesh,Unnao,28360.11,2023-01-01
Uttar Pradesh,Unnao,27853.19,2023-02-01
Uttar Pradesh,Unnao,28744.52,2023-03-01
Uttar Pradesh,Unnao,28942.64,2023-04-01
Uttar Pradesh,Unnao,28379.76,2023-05-01
Uttar Pradesh,Unnao,28885.59,2023-06-01
Uttar Pradesh,Unnao,29311.33,2023-07-01
Uttar Pradesh,Unnao,29357.45,2023-08-01
Uttar Pradesh,Unnao,29964.78,2023-09-01
Uttar Pradesh,Unnao,30131.21,2023-10-01
Uttar Pradesh,Unnao,29739.74,2023-11-01
Uttar Pradesh,Unnao,29670.04,2023-12-01
Uttar Pradesh,Unnao,29811.86,2024-01-01
Uttar Pradesh,Unnao,30196.66,2024-02-01
Uttar Pradesh,Unnao,30112.67,2024-03-01
Uttar Pradesh,Unnao,31045.7,2024-04-01
Uttar Pradesh,Unnao,31369.83,2024-05-01
Uttar Pradesh,Unnao,31326.07,2024-06-01
Uttar Pradesh,Unnao,30955.15,2024-07-01
Uttar Pradesh,Unnao,31244.46,2024-08-01
Uttar Pradesh,Unnao,31652.69,2024-09-01
Uttar Pradesh,Unnao,31932.21,2024-10-01
Uttar Pradesh,Unnao,32289.99,2024-11-01
Uttar Pradesh,Unnao,32093.06,2024-12-01
Uttar Pradesh,Unnao,32255.52,2025-01-01
Uttar Pradesh,Unnao,32039.0,2025-02-01
Uttar Pradesh,Unnao,32148.73,2025-03-01
Uttar Pradesh,Unnao,33120.19,2025-04-01
Uttar Pradesh,Unnao,33201.06,2025-05-01
Uttar Pradesh,Unnao,33777.41,2025-06-01
Uttar Pradesh,Unnao,33578.83,2025-07-01
