state,district,period_start,festival,celebration_pct
Uttar Pradesh,Kheri,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Kheri,2022-08-15,Independence Day,0.95
Uttar Pradesh,Kheri,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Kheri,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Kheri,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Kheri,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Kheri,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Kheri,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Kheri,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Kheri,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Kheri,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Kheri,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Kheri,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Kheri,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Kheri,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Kheri,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Kheri,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Kheri,2022-01-26,Republic Day,0.95
Uttar Pradesh,Kheri,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Lucknow,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Lucknow,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Lucknow,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Lucknow,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Lucknow,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Lucknow,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Lucknow,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Lucknow,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Lucknow,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Lucknow,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Lucknow,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Lucknow,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Lucknow,2022-03-18,Holi,0.6777
Uttar Pradesh,Lucknow,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Lucknow,2022-08-15,Independence Day,0.95
Uttar Pradesh,Lucknow,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Lucknow,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Lucknow,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Lucknow,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Lucknow,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Lucknow,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Lucknow,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Lucknow,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Lucknow,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Lucknow,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Lucknow,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Lucknow,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Lucknow,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Lucknow,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Lucknow,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Lucknow,2022-01-26,Republic Day,0.95
Uttar Pradesh,Lucknow,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Mainpuri,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Mainpuri,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Mainpuri,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Mainpuri,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Mainpuri,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Mainpuri,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Mainpuri,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Mainpuri,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Mainpuri,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Mainpuri,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Mainpuri,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Mainpuri,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Mainpuri,2022-03-18,Holi,0.6777
Uttar Pradesh,Mainpuri,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Mainpuri,2022-08-15,Independence Day,0.95
Uttar Pradesh,Mainpuri,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Mainpuri,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Mainpuri,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Mainpuri,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Mainpuri,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Mainpuri,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Mainpuri,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Mainpuri,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Mainpuri,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Mainpuri,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Mainpuri,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Mainpuri,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Mainpuri,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Mainpuri,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Mainpuri,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Mainpuri,2022-01-26,Republic Day,0.95
Uttar Pradesh,Mainpuri,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Mathura,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Mathura,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Mathura,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Mathura,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Mathura,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Mathura,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Mathura,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Mathura,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Mathura,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Mathura,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Mathura,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Mathura,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Mathura,2022-03-18,Holi,0.6777
Uttar Pradesh,Mathura,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Mathura,2022-08-15,Independence Day,0.95
Uttar Pradesh,Mathura,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Mathura,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Mathura,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Mathura,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Mathura,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Mathura,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Mathura,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Mathura,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Mathura,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Mathura,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Mathura,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Mathura,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Mathura,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Mathura,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Mathura,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Mathura,2022-01-26,Republic Day,0.95
Uttar Pradesh,Mathura,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Meerut,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Meerut,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Meerut,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Meerut,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Meerut,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Meerut,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Meerut,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Meerut,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Meerut,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Meerut,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Meerut,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Meerut,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Meerut,2022-03-18,Holi,0.6777
Uttar Pradesh,Meerut,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Meerut,2022-08-15,Independence Day,0.95
Uttar Pradesh,Meerut,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Meerut,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Meerut,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Meerut,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Meerut,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Meerut,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Meerut,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Meerut,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Meerut,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Meerut,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Meerut,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Meerut,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Meerut,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Meerut,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Meerut,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Meerut,2022-01-26,Republic Day,0.95
Uttar Pradesh,Meerut,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Moradabad,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Moradabad,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Moradabad,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Moradabad,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Moradabad,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Moradabad,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Moradabad,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Moradabad,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Moradabad,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Moradabad,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Moradabad,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Moradabad,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Moradabad,2022-03-18,Holi,0.6777
Uttar Pradesh,Moradabad,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Moradabad,2022-08-15,Independence Day,0.95
Uttar Pradesh,Moradabad,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Moradabad,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Moradabad,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Moradabad,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Moradabad,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Moradabad,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Moradabad,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Moradabad,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Moradabad,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Moradabad,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Moradabad,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Moradabad,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Moradabad,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Moradabad,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Moradabad,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Moradabad,2022-01-26,Republic Day,0.95
Uttar Pradesh,Moradabad,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Muzaffarnagar,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Muzaffarnagar,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Muzaffarnagar,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Muzaffarnagar,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Muzaffarnagar,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Muzaffarnagar,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Muzaffarnagar,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Muzaffarnagar,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Muzaffarnagar,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Muzaffarnagar,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Muzaffarnagar,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Muzaffarnagar,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Muzaffarnagar,2022-03-18,Holi,0.6777
Uttar Pradesh,Muzaffarnagar,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Muzaffarnagar,2022-08-15,Independence Day,0.95
Uttar Pradesh,Muzaffarnagar,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Muzaffarnagar,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Muzaffarnagar,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Muzaffarnagar,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Muzaffarnagar,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Muzaffarnagar,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Muzaffarnagar,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Muzaffarnagar,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Muzaffarnagar,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Muzaffarnagar,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Muzaffarnagar,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Muzaffarnagar,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Muzaffarnagar,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Muzaffarnagar,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Muzaffarnagar,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Muzaffarnagar,2022-01-26,Republic Day,0.95
Uttar Pradesh,Muzaffarnagar,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Pilibhit,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Pilibhit,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Pilibhit,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Pilibhit,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Pilibhit,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Pilibhit,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Pilibhit,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Pilibhit,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Pilibhit,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Pilibhit,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Pilibhit,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Pilibhit,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Pilibhit,2022-03-18,Holi,0.6777
Uttar Pradesh,Pilibhit,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Pilibhit,2022-08-15,Independence Day,0.95
Uttar Pradesh,Pilibhit,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Pilibhit,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Pilibhit,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Pilibhit,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Pilibhit,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Pilibhit,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Pilibhit,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Pilibhit,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Pilibhit,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Pilibhit,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Pilibhit,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Pilibhit,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Pilibhit,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Pilibhit,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Pilibhit,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Pilibhit,2022-01-26,Republic Day,0.95
Uttar Pradesh,Pilibhit,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Pratapgarh,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Pratapgarh,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Pratapgarh,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Pratapgarh,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Pratapgarh,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Pratapgarh,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Pratapgarh,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Pratapgarh,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Pratapgarh,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Pratapgarh,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Pratapgarh,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Pratapgarh,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Pratapgarh,2022-03-18,Holi,0.6777
Uttar Pradesh,Pratapgarh,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Pratapgarh,2022-08-15,Independence Day,0.95
Uttar Pradesh,Pratapgarh,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Pratapgarh,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Pratapgarh,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Pratapgarh,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Pratapgarh,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Pratapgarh,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Pratapgarh,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Pratapgarh,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Pratapgarh,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Pratapgarh,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Pratapgarh,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Pratapgarh,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Pratapgarh,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Pratapgarh,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Pratapgarh,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Pratapgarh,2022-01-26,Republic Day,0.95
Uttar Pradesh,Pratapgarh,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Rampur,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Rampur,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Rampur,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Rampur,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Rampur,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Rampur,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Rampur,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Rampur,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Rampur,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Rampur,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Rampur,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Rampur,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Rampur,2022-03-18,Holi,0.6777
Uttar Pradesh,Rampur,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Rampur,2022-08-15,Independence Day,0.95
Uttar Pradesh,Rampur,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Rampur,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Rampur,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Rampur,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Rampur,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Rampur,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Rampur,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Rampur,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Rampur,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Rampur,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Rampur,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Rampur,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Rampur,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Rampur,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Rampur,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Rampur,2022-01-26,Republic Day,0.95
Uttar Pradesh,Rampur,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Saharanpur,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Saharanpur,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Saharanpur,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Saharanpur,2022-05-16,Buddha Purnima/Vesak,0.0727
Uttar Pradesh,Saharanpur,2022-04-02,Chaitra Sukhladi,0.5581
Uttar Pradesh,Saharanpur,2022-10-30,Chhat Puja (Pratihar Sashthi/Surya Sashthi),0.7176
Uttar Pradesh,Saharanpur,2022-10-24,Diwali/Deepavali,0.7176
Uttar Pradesh,Saharanpur,2022-10-05,Dussehra,0.6777
Uttar Pradesh,Saharanpur,2022-09-26,First Day of Sharad Navratri,0.598
Uttar Pradesh,Saharanpur,2022-10-25,Govardhan Puja,0.6378
Uttar Pradesh,Saharanpur,2022-02-16,Guru Ravidas Jayanti,0.3189
Uttar Pradesh,Saharanpur,2022-02-15,Hazarat Ali's Birthday,0.1156
Uttar Pradesh,Saharanpur,2022-03-18,Holi,0.6777
Uttar Pradesh,Saharanpur,2022-03-17,Holika Dahana,0.6378
Uttar Pradesh,Saharanpur,2022-08-15,Independence Day,0.95
Uttar Pradesh,Saharanpur,2022-04-29,Jamat Ul-Vida,0.1637
Uttar Pradesh,Saharanpur,2022-08-19,Janmashtami,0.6777
Uttar Pradesh,Saharanpur,2022-08-18,Janmashtami (Smarta),0.6777
Uttar Pradesh,Saharanpur,2022-10-13,Karaka Chaturthi (Karva Chauth),0.4385
Uttar Pradesh,Saharanpur,2022-03-01,Maha Shivaratri/Shivaratri,0.6378
Uttar Pradesh,Saharanpur,2022-02-26,Maharishi Dayanand Saraswati Jayanti,0.3189
Uttar Pradesh,Saharanpur,2022-10-09,Maharishi Valmiki Jayanti,0.3987
Uttar Pradesh,Saharanpur,2022-10-02,Mahatma Gandhi Jayanti,0.95
Uttar Pradesh,Saharanpur,2022-01-14,Makar Sankranti,0.6378
Uttar Pradesh,Saharanpur,2022-10-09,Milad un-Nabi/Id-e-Milad,0.1637
Uttar Pradesh,Saharanpur,2022-08-08,Muharram/Ashura,0.1541
Uttar Pradesh,Saharanpur,2022-01-01,New Year's Day,0.65
Uttar Pradesh,Saharanpur,2022-08-11,Raksha Bandhan (Rakhi),0.598
Uttar Pradesh,Saharanpur,2022-04-10,Rama Navami,0.6378
Uttar Pradesh,Saharanpur,2022-05-03,Ramzan Id/Eid-ul-Fitar,0.183
Uttar Pradesh,Saharanpur,2022-01-26,Republic Day,0.95
Uttar Pradesh,Saharanpur,2022-02-05,Vasant Panchami,0.4784
Uttar Pradesh,Sitapur,2022-04-14,Ambedkar Jayanti,0.75
Uttar Pradesh,Sitapur,2022-07-10,Bakr Id/Eid ul-Adha,0.183
Uttar Pradesh,Sitapur,2022-10-26,Bhai Duj,0.598
Uttar Pradesh,Sitapur,2022-05-16,Buddha Purnima/Vesak,0.0727
